,student_id,score,number,mes_z,mes_T,mes_dengdi,composite_scores
0,13012,0.0,1,0.0,0.0,0.0,0.3
1,13564,42.208333333333336,2,-0.09017132529411767,79.27863058823529,0.5537351076470588,30.145833333333336
2,13599,31.157894736842106,1,-0.81570594,73.474351,0.80234815,22.110526315789475
3,13947,45.86666666666667,2,1.2730212666666665,90.18417111111111,0.09561261,32.70666666666666
4,13949,44.0,1,0.36936987181818187,82.95495909090909,0.4233040590909091,31.099999999999998
5,13950,43.0625,1,0.07968663545454546,80.63749272727273,0.46937127272727275,30.443749999999998
6,13951,41.625,2,0.07998818181818183,80.63990818181819,0.5000055618181819,29.7375
7,13953,42.875,1,0.3068783090909091,82.45502636363636,0.38634729272727275,30.3125
8,13955,48.5625,2,1.0795203545454546,88.63616454545455,0.1645317690909091,34.59375
9,13957,44.0,1,0.1993805,81.59504454545454,0.4466083945454546,31.099999999999998
10,13958,38.9375,2,0.48254275999999996,69.31488636363636,0.2861701290909091,27.85625
11,13959,44.625,1,0.41554955454545456,83.32439818181818,0.38469597454545457,31.537499999999998
12,13961,64.38888888888889,2,0.7159082222222222,85.72726555555556,0.2574765551111111,45.67222222222222
13,13962,55.44444444444444,2,1.3141161266666666,85.179596,0.0338413084,39.41111111111111
14,13964,46.4375,1,0.7412025727272727,85.92962272727273,0.24401432363636363,32.80625
15,13965,43.46666666666667,1,0.6830650622222222,85.46452000000001,0.2727828711111111,30.726666666666667
16,13966,45.9375,2,0.6207983818181818,84.96639090909092,0.3145772472727273,32.75625
17,13967,45.3125,1,0.5345308972727273,84.27624727272728,0.33529898454545454,32.01875
18,13969,41.375,1,-0.19847691272727272,78.41218272727272,0.5881564181818182,29.2625
19,13970,30.133333333333333,1,0.36752885714285716,82.94023,0.3744395,21.39333333333333
20,13972,40.625,1,-0.4756761772727273,76.19459,0.6274290909090909,28.737499999999997
21,13973,42.8125,1,0.10114769090909093,80.8091790909091,0.4550449218181818,30.268749999999997
22,13974,47.8125,1,1.0213997636363636,88.1711990909091,0.16833085090909092,33.76875
23,13975,48.4375,1,1.0651072636363637,88.52085818181818,0.17416304181818182,34.20625
24,13977,40.6875,1,-0.27900708090909093,77.76794363636363,0.6328186272727273,28.78125
25,13978,43.266666666666666,1,0.9020033711111112,87.21602888888889,0.25619602444444445,30.586666666666666
26,13979,45.86666666666667,1,1.4303879222222222,91.44310444444444,0.06196752555555555,32.40666666666666
27,13981,46.1875,2,0.806516190909091,86.45213090909091,0.24950345636363638,32.93125
28,13984,61.94444444444444,1,0.8731208055555555,82.54052277777777,0.16961229783333331,43.661111111111104
29,13985,40.4375,2,-0.3773450396363636,76.98123909090909,0.6532257545454546,28.90625
30,13988,45.6875,2,0.7786231272727272,86.22898636363637,0.23581412818181818,32.58125
31,13989,49.5,2,1.3577948727272728,90.8623590909091,0.11944893899999999,35.25
32,13992,46.9375,2,0.9082408545454546,87.26592545454545,0.24942436290909092,33.45625
33,13993,32.0,3,0.9535828857142857,87.6286642857143,0.13814506714285715,23.299999999999997
34,13994,67.72222222222223,1,1.0825561611111112,88.66044944444444,0.17297192388888888,47.705555555555556
35,13995,45.3125,3,0.47832588090909095,83.82660727272727,0.3662006109090909,32.61875
36,13996,38.733333333333334,1,-0.2359133856666667,78.11269,0.6423584555555555,27.413333333333334
37,13997,40.375,1,-0.44769369999999997,76.41845090909091,0.6524619818181818,28.5625
38,13998,57.833333333333336,2,-0.14154708444444444,78.86762444444444,0.5747142283333333,41.083333333333336
39,14000,44.875,3,0.5685333209090909,84.54826818181817,0.29232367363636363,32.3125
40,14001,39.4375,1,-0.5940275978181818,75.24778,0.7108974818181818,27.90625
41,14002,40.5,3,-0.3512850727272727,77.1897190909091,0.6383760636363637,29.249999999999996
42,14004,69.55555555555556,2,1.2555764166666665,90.04461166666667,0.120404941,49.28888888888889
43,14005,38.875,2,-0.6188143509090909,75.04948545454546,0.6672949,27.8125
44,14007,57.55555555555556,1,-0.07961994944444444,79.36304055555556,0.5714793527777777,40.58888888888888
45,14008,64.16666666666667,2,0.672776,85.38220777777778,0.28616726333333337,45.516666666666666
46,14009,46.25,1,0.8478604790909091,86.78288454545454,0.22421489818181817,32.675
47,14010,35.3125,2,-1.4734465545454547,68.2124290909091,0.7398218454545454,25.31875
48,14011,45.8125,2,0.8399998181818181,86.71999909090908,0.19187805454545453,32.66875
49,14014,37.8125,1,-0.4871148272727273,76.10308090909092,0.679769,26.76875
50,14015,41.4375,2,0.07679627727272727,80.61437,0.5029074636363636,29.60625
51,14016,45.1875,1,0.6980372163636364,85.58429727272727,0.25110963,31.93125
52,14017,45.0625,2,0.6167465818181819,84.93397363636363,0.33560382272727274,32.14375
53,14018,67.22222222222223,2,0.99900445,87.99203666666666,0.16690288277777776,47.65555555555556
54,14019,69.05555555555556,1,1.2051744777777778,89.64139777777777,0.13693680666666666,48.638888888888886
55,14023,36.6875,2,-1.0540177981818182,71.56785727272728,0.7462242181818183,26.28125
56,14024,42.0,2,0.12041122727272727,80.96329,0.5228590727272727,30.0
57,14025,38.5625,1,-0.6797516909090909,74.56198545454545,0.7691148545454546,27.29375
58,14026,42.0,1,-0.18938126545454548,78.48495000000001,0.5528834545454546,29.7
59,14027,64.05555555555556,1,0.68468555,85.47748444444444,0.28100799444444446,45.138888888888886
60,14028,64.5,1,0.6374985011111112,85.09998722222223,0.3450356044444444,45.449999999999996
61,14029,48.3125,2,1.1869655181818182,89.49572181818182,0.16221363109090908,34.418749999999996
62,14033,44.75,1,0.5396235,84.31698727272727,0.34844551727272727,31.625
63,14036,60.5,2,-0.20401571922222222,78.36787555555556,0.5676478,42.949999999999996
64,14037,27.423076923076923,1,-0.14572862941176468,78.78169058823529,0.32377345394117646,19.496153846153845
65,14038,55.166666666666664,2,-0.6475506072222221,74.81959555555555,0.7083194555555555,39.21666666666666
66,14039,41.875,1,-0.08526145554545456,79.31790818181818,0.6016876818181818,29.612499999999997
67,14040,41.2,2,0.4799799544444444,83.83984,0.38113422,29.44
68,14041,40.0625,1,-0.3203671636363637,77.43706272727273,0.6334321636363637,28.34375
69,14042,43.0,1,0.7460453,85.96836222222221,0.2449545111111111,30.4
